Stop Name,Latitude,Longitude,Num trips in stop,Boothcode,Routes with num trips
Channakeshavanagara Parappana Agrahara,12.87810424,77.65481114,6,29175359,"{'ELC-PAH': 2, '346-H': 4}"
Hosa Road,12.87059695,77.65295173,3299,29175359,"{'BHELESD-1': 3, 'ELCW-SGH': 6, 'CAPGR-13': 1, '356 SBS-ANK': 1, 'TNF-KRPBS': 2, 'ELC-BGR': 1, 'D38G-CSB': 0, 'PSS-BHELESD': 2, 'ELCW-CAPG': 4, 'ACC B-56': 2, 'KSDB-ELC': 1, 'ELC-VPLO': 2, '347-H': 7, 'ELC-DVN': 2, 'ELC-HSP': 2, 'ELC-PAH': 2, '356-H': 12, 'BEML5-BEMLF': 1, '600-CH': 10, 'ELCW-SJPW': 3, '600-F': 57, 'KVSPTA-7': 1, '356-C': 16, '500-DC': 20, '600-K': 19, '600-KA': 12, '600-KC': 5, 'KRM-ATB': 10, 'VVK-ATB': 4, '600-QA': 10, '373-M': 15, 'KMT-SOMC': 2, '360 UFLYO': 33, '355-E': 6, '355-Q': 19, '346-E': 12, '350-E': 17, '360-J': 17, '346-K': 8, 'CPR-JFWTC': 2, 'KBS-3C': 50, '381-E': 8, 'CPR-ORRCAQ': 3, '353-A': 12, '353-C': 14, 'CPR-ITPL': 4, '361-C UNFLYO': 40, '347-C': 8, '89-B': 21, '346-M': 6, 'GLH-KBS': 4, '346-C': 11, 'KMT-RYS': 2, '355-C': 13, 'CSB-NVB': 2, '362-K': 5, '356-B': 15, '346-N': 11, '500-DH': 22, 'ATB-BBS': 4, 'KBS-ELC2': 2, '356-M': 21, '347-M': 0, '361-K': 11, '355-A': 7, 'G-3A': 24, 'KBS-MTN': 2, '350-B': 9, 'SVM-4D': 1, '351-H': 6, 'V-356C': 24, 'KBS-KBH': 4, 'V-356Q': 7, 'V-360B': 47, '356-CW UFLYO': 61, '353-E': 7, '354-A': 12, '356-A': 15, '354-B': 12, '356-F': 9, '356-CB': 10, '360-Q': 7, '360-C': 7, 'KMT-KMBP': 2, '360-K UFLYO': 31, '361-A': 10, 'D38G-KMT': 2, 'SBS-D38G': 1, '600-CB': 13, 'KMT-D38G': 0, 'V-500DH': 31, '349-A': 5, '349-D': 17, '349-E': 10, '349-F': 11, '349-J': 12, '500-H': 11, '600-F D21G-ATB': 8, 'BEML5-ATB': 7, '349-C': 19, '349-M': 4, '349-K': 14, 'FDR-9': 0, '500-BA': 21, 'BSK-D38G': 8, 'V-600F': 19, 'ELC2-SGH': 3, '500-E': 18, 'BSK-CPR': 2, 'V-600K': 31, 'ELCW-KBS-SMH': 4, '346-CK': 19, 'CKA-CPR': 1, 'D34G-CPR': 2, '360-D': 15, 'KBS-VRS': 2, '600-C PPLO-CPR': 2, '355-D': 12, 'V-600CF': 20, 'V-600KA': 3, 'V-600KB': 13, 'V-600M': 4, 'KBS-INF': 7, '346-CJ': 28, 'CSB-ATB': 5, 'KBS-D38G': 11, 'V-500DA': 19, '410-A': 18, '600-CA': 22, '600-FC': 25, '349-B': 10, '361-D': 9, '356-CW INFPL': 53, '600-F D31G-ATB': 3, '346-V': 23, '351-J': 8, 'G-3 UFLYO': 42, '346-G': 6, 'V-600C': 27, '350-D': 8, '360-G': 30, '351-A': 12, 'STJOHN-D38G': 5, '360-E': 10, 'BMSIT-3': 1, 'ELC-BRGD': 8, '346-H': 4, 'PSB-ATB': 1, '360 Fly Over': 3, '346-P': 10, '350-G': 12, 'V-505': 37, 'SHH-KBS': 1, '411-D': 9, 'G-3 D19-BRGRD': 3, 'BRGD-SRN': 5, 'SRB-BRGD': 1, 'SRN-BSK': 8, '600-G': 11, '600-D': 17, '351-H SAH-KBS': 1, 'KBS-DSP': 1, 'V-356M': 10, '354-C': 18, 'KRP-WIPRO': 4, '356-D': 15, '360-N': 10, '359-A': 8, '360-H': 7, '358-A KBS-MYS': 2, '352-B': 7, '352-E MSMB-KBS': 5, 'KBS-3E': 50, '361-C FLYO': 12, 'G-3 CPR-BRGD FLY': 1, 'D38G-SNT-KBS': 2, '357 KBS-BDP': 3, '349-L': 8, 'KBS-3A': 54, '356-JE': 5, '600-KD SMH-ELCW': 1, '600-KD ELCW-SMH': 1, '505-E FLYOVER': 29, '600-F ATB-HAL-BTP': 1, 'D25-ANK': 8, 'BIG B-3': 9, '360-B D31-ATM': 2, '350-A': 8, 'TRP-KBS': 4, 'D38G-AECS': 2, 'JPN6-ATB': 2, '505-C KRP-ELCW': 5, 'KMT-ATB-HDH': 1, '356-CE': 12, 'CSB-ELCW': 10, '399-B': 6, '500 CAPG-KGR': 1, 'KDG-INF': 2, '352-A': 10, 'V-SRN-KBS': 3, 'ELC-SMPBS': 2, '352-E': 10, 'CJP-ELCW': 1, 'ELCW-BPHMS': 3, '357-A': 10, '351-M': 9, 'SRN-TNF': 3, 'TNF-SRN': 4, 'V-600KC': 7, '351-C KBS-RMS': 3, '600-FB': 19, '346-A': 18, '346-B': 14, '346-D': 13, 'D10G-ELCW': 1, '350-D KBS-SPN': 2, '356-CW-FLY': 71, '360-S': 14, 'KBS-NVGTH': 2, 'D38G-GTH-HRJ': 1, 'SGH-CPR': 2, '356-EW-FLY': 11, 'DML-CPR': 1, 'NVGTH-BSK': 2, '356-J': 7, '276-G': 7, 'D38G-HSRBC': 3, '347-HD': 0, '356-K': 9, 'TNF-D38G': 5, '356CK-FLY': 15, '346-T': 6, 'ELCW-BSK UFLY': 12, 'ELCW-KHBQ': 1, 'BEML5-ELCW': 1, 'DTMT-CSB': 1, 'ELC-PESK': 2, 'ELC-HSRBC': 8, 'ELC-BEL': 1, 'HSR BDA-ATB': 3, 'VSD-CSB-ATB FLY': 2, 'D38G-TNF': 5, 'SRN-HBL': 2, 'D32G-HSRBDA': 3, 'BEL-ATB': 2, 'ELC-MRHB-HAL-BEML': 1, 'HSRBDA-D38G': 4, 'D38G-FLY-HSRBC': 3, 'D38G-HBL': 2, 'ELC-BTP': 3, '360-B VTTMC-ATB': 2, 'CPR-BSK-PNN': 1, 'INFPL-JBN': 2, 'MTR-32': 3, 'CAPGR-1': 0, '356-CK': 43, 'KBS-3A ALH-ATB': 2, '347H BSPR-KMT': 0, 'PESK-ATB': 2, 'CAPGPS-2': 0, 'KBS-3C-FLY': 8, '600-KD': 17, '347F': 7, 'ELC2-KBS': 1, 'MBS-8E': 10, 'INFPL-TNF': 3, 'KRM-ELC': 3, 'ELC-KBS': 4, 'V-500DC': 15, 'V-500E': 26, 'JNC-CPR-ATB': 1, 'ATB-KCPWD': 1, 'KBS-RJP': 3, 'BSK-HLG': 1, 'VCS-JFWTC-18 CPR-JFWTC': 1, '356-EW': 19, 'V-ELCW-ORRCA': 0, 'V-356VV': 2, 'BTP-10': 2, 'PNN-CPR': 2, 'V-600Q': 2, 'V-505B': 2, 'V-YBS-SNBS-ATB': 2, 'D38G-ELC-STJOHN': 1, '340-L': 21, 'V-KBS-BMH-AJJR': 2, 'V-ORRCA-CSB-ATB': 2, 'VCS-ORRCA-116 SRN-ORRCA': 1, 'D38G-CSB-MRH': 2, '600-CA  BSK-CPR': 1, '356-M  STJOHNS-SRN': 1, '600-CA BSK-SRN': 5, '354-C KBS-SRN': 6, '356-M KBS-SRN': 4, '354 KMT-SRN': 2, '600-FD': 19, '600-FD DPJN-ATB': 1, 'SGH-CSB-DRLO': 2, '361-C KMT-CPR': 5, 'KBS-LMG-CPR': 1, 'ATB-HSRBC': 3, '505-E UFLYO': 14, 'ELCW-BPHMS - UFLYO': 5, '342-SH': 5, '500-DM UFLY': 13, 'BMT10G-ELCW UFLY': 1, 'CJP-ELCW UFLY': 2, '356-CK UFLY': 17, '600-KB UFLYO': 5, '600-KD UFLYO': 8, '600-KB': 25, '356-EW UFLY': 8, '600-CF UFLY': 28, '346J': 6, 'MF-4': 15, '500-DM': 19, 'KIAS-8': 22, 'KIAS-8C': 8, 'KIAS-8EW': 9, 'VCS-MEBP-64 ELC-MEBP': 1, 'V-VRP-CPR': 1, 'V-360B FLYOVER': 4, '351-M SRN-KBS': 1, 'KBS-LMG-CPR-RMH': 1, '356-CD FLYOVER': 14, 'V-505 CPR-ITPL': 4, '356J YSTF-AGS-ATB': 1, '356-CD UFLYO HSRBDA-DTG': 7, 'G-3 UFLYO  STJH-ELCW': 5, '330-G ELC-SBS': 1, 'V-356': 40, '600-C SNR-CPR': 1, 'D38G-LMG-KBS': 3, 'ATB-HSRBDA FLY': 1, 'BTMS-ELCW': 1, 'HSS-20': 2, 'D38G-BSK FLY': 0, 'BSK-D38G FLY': 2, '356-CW FLY  ELCW-CSB': 2, 'TNF-D38G FLY': 1, 'V-505E': 3, 'V-KRP-ELCW': 1, 'V-SVMS-ELCW': 1, '356-EW FLY BSK-SRN': 3, '356-CD HSR BC-DTG': 1, 'CPR-MRH-CAPGR': 1, 'V-500DA YSTF-ELCW': 1, 'V-KOLIF-BTM-ELC': 1, 'V-HPS-ELC': 0, 'D17CLO-BCCLO': 1, 'DPJN-KMT-CPR': 2, 'V-CPR-CSB-Intel': 0, '352-B KBS-HSH': 4, '505-E BPHNB-CPR': 2, 'KBS-3A FLY': 1, 'MBS-21': 10, 'ELC-CSB-WTTMC': 1, '500-DA': 7, 'KIAS-8E': 0, 'ELCW-KRPG': 1, '600-CF': 34, 'CKP-CSB-ELC': 2, 'BSK-ELCW': 12, 'V-HBL-ELCWG': 0, 'D38G-MRHB': 1, 'KBS-3C Fly SRN-KBS': 1, '349-E CSB-CNM': 1, '361-D KBS-CDT': 1, '356-JE CKB-ELCW': 1, 'BSK-KSDB': 1, '346-E SNBS-DTGR': 1, 'BMT38-KDL': 1, '347 -G': 4, 'MTR-KMT-ATB': 1, 'BEL-KBS-CPR': 1, '346-S': 2, 'CLO-MCTC': 3, 'BGR-ELC': 2, 'STJOHN-HKR': 4, 'STJOHN-HRH': 2, 'D38G-BSK': 4, '600-C UFLYO': 42, 'CSB-CPR': 10, '351-C': 8, 'BSK-NDH-GKW': 1, 'ACCB6-103': 13, 'ELC-SBN': 1, '600-Q': 2}"
New MICO Gate,12.87029071,77.65830383,164,29175359,"{'KSDB-ELC': 1, 'ELCW-SJPW': 3, '346-C': 11, 'KMT-RYS': 2, '346-CK': 19, '346-CJ': 28, '346-V': 23, '346-B': 14, '346-D': 13, 'KBS-NVGTH': 2, 'D38G-GTH-HRJ': 1, 'NVGTH-BSK': 2, 'ELC-PESK': 2, 'PESK-ATB': 2, '347F': 7, '340-L': 21, 'SGH-CSB-DRLO': 2, '346J': 6, 'BSK-KSDB': 1, '347 -G': 4}"
Hosa Road,12.87059695,77.65295173,3299,29175360,"{'BHELESD-1': 3, 'ELCW-SGH': 6, 'CAPGR-13': 1, '356 SBS-ANK': 1, 'TNF-KRPBS': 2, 'ELC-BGR': 1, 'D38G-CSB': 0, 'PSS-BHELESD': 2, 'ELCW-CAPG': 4, 'ACC B-56': 2, 'KSDB-ELC': 1, 'ELC-VPLO': 2, '347-H': 7, 'ELC-DVN': 2, 'ELC-HSP': 2, 'ELC-PAH': 2, '356-H': 12, 'BEML5-BEMLF': 1, '600-CH': 10, 'ELCW-SJPW': 3, '600-F': 57, 'KVSPTA-7': 1, '356-C': 16, '500-DC': 20, '600-K': 19, '600-KA': 12, '600-KC': 5, 'KRM-ATB': 10, 'VVK-ATB': 4, '600-QA': 10, '373-M': 15, 'KMT-SOMC': 2, '360 UFLYO': 33, '355-E': 6, '355-Q': 19, '346-E': 12, '350-E': 17, '360-J': 17, '346-K': 8, 'CPR-JFWTC': 2, 'KBS-3C': 50, '381-E': 8, 'CPR-ORRCAQ': 3, '353-A': 12, '353-C': 14, 'CPR-ITPL': 4, '361-C UNFLYO': 40, '347-C': 8, '89-B': 21, '346-M': 6, 'GLH-KBS': 4, '346-C': 11, 'KMT-RYS': 2, '355-C': 13, 'CSB-NVB': 2, '362-K': 5, '356-B': 15, '346-N': 11, '500-DH': 22, 'ATB-BBS': 4, 'KBS-ELC2': 2, '356-M': 21, '347-M': 0, '361-K': 11, '355-A': 7, 'G-3A': 24, 'KBS-MTN': 2, '350-B': 9, 'SVM-4D': 1, '351-H': 6, 'V-356C': 24, 'KBS-KBH': 4, 'V-356Q': 7, 'V-360B': 47, '356-CW UFLYO': 61, '353-E': 7, '354-A': 12, '356-A': 15, '354-B': 12, '356-F': 9, '356-CB': 10, '360-Q': 7, '360-C': 7, 'KMT-KMBP': 2, '360-K UFLYO': 31, '361-A': 10, 'D38G-KMT': 2, 'SBS-D38G': 1, '600-CB': 13, 'KMT-D38G': 0, 'V-500DH': 31, '349-A': 5, '349-D': 17, '349-E': 10, '349-F': 11, '349-J': 12, '500-H': 11, '600-F D21G-ATB': 8, 'BEML5-ATB': 7, '349-C': 19, '349-M': 4, '349-K': 14, 'FDR-9': 0, '500-BA': 21, 'BSK-D38G': 8, 'V-600F': 19, 'ELC2-SGH': 3, '500-E': 18, 'BSK-CPR': 2, 'V-600K': 31, 'ELCW-KBS-SMH': 4, '346-CK': 19, 'CKA-CPR': 1, 'D34G-CPR': 2, '360-D': 15, 'KBS-VRS': 2, '600-C PPLO-CPR': 2, '355-D': 12, 'V-600CF': 20, 'V-600KA': 3, 'V-600KB': 13, 'V-600M': 4, 'KBS-INF': 7, '346-CJ': 28, 'CSB-ATB': 5, 'KBS-D38G': 11, 'V-500DA': 19, '410-A': 18, '600-CA': 22, '600-FC': 25, '349-B': 10, '361-D': 9, '356-CW INFPL': 53, '600-F D31G-ATB': 3, '346-V': 23, '351-J': 8, 'G-3 UFLYO': 42, '346-G': 6, 'V-600C': 27, '350-D': 8, '360-G': 30, '351-A': 12, 'STJOHN-D38G': 5, '360-E': 10, 'BMSIT-3': 1, 'ELC-BRGD': 8, '346-H': 4, 'PSB-ATB': 1, '360 Fly Over': 3, '346-P': 10, '350-G': 12, 'V-505': 37, 'SHH-KBS': 1, '411-D': 9, 'G-3 D19-BRGRD': 3, 'BRGD-SRN': 5, 'SRB-BRGD': 1, 'SRN-BSK': 8, '600-G': 11, '600-D': 17, '351-H SAH-KBS': 1, 'KBS-DSP': 1, 'V-356M': 10, '354-C': 18, 'KRP-WIPRO': 4, '356-D': 15, '360-N': 10, '359-A': 8, '360-H': 7, '358-A KBS-MYS': 2, '352-B': 7, '352-E MSMB-KBS': 5, 'KBS-3E': 50, '361-C FLYO': 12, 'G-3 CPR-BRGD FLY': 1, 'D38G-SNT-KBS': 2, '357 KBS-BDP': 3, '349-L': 8, 'KBS-3A': 54, '356-JE': 5, '600-KD SMH-ELCW': 1, '600-KD ELCW-SMH': 1, '505-E FLYOVER': 29, '600-F ATB-HAL-BTP': 1, 'D25-ANK': 8, 'BIG B-3': 9, '360-B D31-ATM': 2, '350-A': 8, 'TRP-KBS': 4, 'D38G-AECS': 2, 'JPN6-ATB': 2, '505-C KRP-ELCW': 5, 'KMT-ATB-HDH': 1, '356-CE': 12, 'CSB-ELCW': 10, '399-B': 6, '500 CAPG-KGR': 1, 'KDG-INF': 2, '352-A': 10, 'V-SRN-KBS': 3, 'ELC-SMPBS': 2, '352-E': 10, 'CJP-ELCW': 1, 'ELCW-BPHMS': 3, '357-A': 10, '351-M': 9, 'SRN-TNF': 3, 'TNF-SRN': 4, 'V-600KC': 7, '351-C KBS-RMS': 3, '600-FB': 19, '346-A': 18, '346-B': 14, '346-D': 13, 'D10G-ELCW': 1, '350-D KBS-SPN': 2, '356-CW-FLY': 71, '360-S': 14, 'KBS-NVGTH': 2, 'D38G-GTH-HRJ': 1, 'SGH-CPR': 2, '356-EW-FLY': 11, 'DML-CPR': 1, 'NVGTH-BSK': 2, '356-J': 7, '276-G': 7, 'D38G-HSRBC': 3, '347-HD': 0, '356-K': 9, 'TNF-D38G': 5, '356CK-FLY': 15, '346-T': 6, 'ELCW-BSK UFLY': 12, 'ELCW-KHBQ': 1, 'BEML5-ELCW': 1, 'DTMT-CSB': 1, 'ELC-PESK': 2, 'ELC-HSRBC': 8, 'ELC-BEL': 1, 'HSR BDA-ATB': 3, 'VSD-CSB-ATB FLY': 2, 'D38G-TNF': 5, 'SRN-HBL': 2, 'D32G-HSRBDA': 3, 'BEL-ATB': 2, 'ELC-MRHB-HAL-BEML': 1, 'HSRBDA-D38G': 4, 'D38G-FLY-HSRBC': 3, 'D38G-HBL': 2, 'ELC-BTP': 3, '360-B VTTMC-ATB': 2, 'CPR-BSK-PNN': 1, 'INFPL-JBN': 2, 'MTR-32': 3, 'CAPGR-1': 0, '356-CK': 43, 'KBS-3A ALH-ATB': 2, '347H BSPR-KMT': 0, 'PESK-ATB': 2, 'CAPGPS-2': 0, 'KBS-3C-FLY': 8, '600-KD': 17, '347F': 7, 'ELC2-KBS': 1, 'MBS-8E': 10, 'INFPL-TNF': 3, 'KRM-ELC': 3, 'ELC-KBS': 4, 'V-500DC': 15, 'V-500E': 26, 'JNC-CPR-ATB': 1, 'ATB-KCPWD': 1, 'KBS-RJP': 3, 'BSK-HLG': 1, 'VCS-JFWTC-18 CPR-JFWTC': 1, '356-EW': 19, 'V-ELCW-ORRCA': 0, 'V-356VV': 2, 'BTP-10': 2, 'PNN-CPR': 2, 'V-600Q': 2, 'V-505B': 2, 'V-YBS-SNBS-ATB': 2, 'D38G-ELC-STJOHN': 1, '340-L': 21, 'V-KBS-BMH-AJJR': 2, 'V-ORRCA-CSB-ATB': 2, 'VCS-ORRCA-116 SRN-ORRCA': 1, 'D38G-CSB-MRH': 2, '600-CA  BSK-CPR': 1, '356-M  STJOHNS-SRN': 1, '600-CA BSK-SRN': 5, '354-C KBS-SRN': 6, '356-M KBS-SRN': 4, '354 KMT-SRN': 2, '600-FD': 19, '600-FD DPJN-ATB': 1, 'SGH-CSB-DRLO': 2, '361-C KMT-CPR': 5, 'KBS-LMG-CPR': 1, 'ATB-HSRBC': 3, '505-E UFLYO': 14, 'ELCW-BPHMS - UFLYO': 5, '342-SH': 5, '500-DM UFLY': 13, 'BMT10G-ELCW UFLY': 1, 'CJP-ELCW UFLY': 2, '356-CK UFLY': 17, '600-KB UFLYO': 5, '600-KD UFLYO': 8, '600-KB': 25, '356-EW UFLY': 8, '600-CF UFLY': 28, '346J': 6, 'MF-4': 15, '500-DM': 19, 'KIAS-8': 22, 'KIAS-8C': 8, 'KIAS-8EW': 9, 'VCS-MEBP-64 ELC-MEBP': 1, 'V-VRP-CPR': 1, 'V-360B FLYOVER': 4, '351-M SRN-KBS': 1, 'KBS-LMG-CPR-RMH': 1, '356-CD FLYOVER': 14, 'V-505 CPR-ITPL': 4, '356J YSTF-AGS-ATB': 1, '356-CD UFLYO HSRBDA-DTG': 7, 'G-3 UFLYO  STJH-ELCW': 5, '330-G ELC-SBS': 1, 'V-356': 40, '600-C SNR-CPR': 1, 'D38G-LMG-KBS': 3, 'ATB-HSRBDA FLY': 1, 'BTMS-ELCW': 1, 'HSS-20': 2, 'D38G-BSK FLY': 0, 'BSK-D38G FLY': 2, '356-CW FLY  ELCW-CSB': 2, 'TNF-D38G FLY': 1, 'V-505E': 3, 'V-KRP-ELCW': 1, 'V-SVMS-ELCW': 1, '356-EW FLY BSK-SRN': 3, '356-CD HSR BC-DTG': 1, 'CPR-MRH-CAPGR': 1, 'V-500DA YSTF-ELCW': 1, 'V-KOLIF-BTM-ELC': 1, 'V-HPS-ELC': 0, 'D17CLO-BCCLO': 1, 'DPJN-KMT-CPR': 2, 'V-CPR-CSB-Intel': 0, '352-B KBS-HSH': 4, '505-E BPHNB-CPR': 2, 'KBS-3A FLY': 1, 'MBS-21': 10, 'ELC-CSB-WTTMC': 1, '500-DA': 7, 'KIAS-8E': 0, 'ELCW-KRPG': 1, '600-CF': 34, 'CKP-CSB-ELC': 2, 'BSK-ELCW': 12, 'V-HBL-ELCWG': 0, 'D38G-MRHB': 1, 'KBS-3C Fly SRN-KBS': 1, '349-E CSB-CNM': 1, '361-D KBS-CDT': 1, '356-JE CKB-ELCW': 1, 'BSK-KSDB': 1, '346-E SNBS-DTGR': 1, 'BMT38-KDL': 1, '347 -G': 4, 'MTR-KMT-ATB': 1, 'BEL-KBS-CPR': 1, '346-S': 2, 'CLO-MCTC': 3, 'BGR-ELC': 2, 'STJOHN-HKR': 4, 'STJOHN-HRH': 2, 'D38G-BSK': 4, '600-C UFLYO': 42, 'CSB-CPR': 10, '351-C': 8, 'BSK-NDH-GKW': 1, 'ACCB6-103': 13, 'ELC-SBN': 1, '600-Q': 2}"
New MICO Gate,12.87029071,77.65830383,164,29175360,"{'KSDB-ELC': 1, 'ELCW-SJPW': 3, '346-C': 11, 'KMT-RYS': 2, '346-CK': 19, '346-CJ': 28, '346-V': 23, '346-B': 14, '346-D': 13, 'KBS-NVGTH': 2, 'D38G-GTH-HRJ': 1, 'NVGTH-BSK': 2, 'ELC-PESK': 2, 'PESK-ATB': 2, '347F': 7, '340-L': 21, 'SGH-CSB-DRLO': 2, '346J': 6, 'BSK-KSDB': 1, '347 -G': 4}"
Birla Hurlur Road,12.89406503,77.65712101,0,29175220,{}
ITI Layout Hosapalya Main Road,12.89962264,77.64879763,0,29175220,{}
Somasundarpalya,12.89879995,77.65129607,38,29175220,"{'ELC-HSP': 2, '347-E': 13, '347-L': 0, '347-D': 15, 'MTR-30': 1, '348-C KMT-HSP': 6}"
SVR College Somasundarapalya,12.90224713,77.65057922,0,29175220,{}
HSR Layout 22nd Cross,12.90860857,77.65179366,2,29175059,{'SBS-VSD-JKS-HSRCPWD': 2}
HSR Layout Aishwarya Appartments,12.90322149,77.64867827,0,29175059,{}
HSR Layout Balaji Appartment,12.90497384,77.64899410,17,29175059,{'340-AA': 17}
HSR Layout CPWD Quarters,12.91413015,77.65265733,61,29175059,"{'KRM-CPWD': 1, '362-A': 10, '348-H': 12, 'SBS-VSD-JKS-HSRCPWD': 2, 'K-3': 35, 'HSRLOCPWD-VSD-KBS': 1}"
HSR Layout KEB,12.91190599,77.64903501,144,29175059,"{'BTP-112': 0, 'CS-HSR KEB-BTP': 1, 'KRM-HSRKEB': 2, 'D25-HSRKEB': 1, '340-F': 14, '348-C': 14, 'KRM-HSR2': 2, 'KRM-CPWD': 1, 'V-500FA': 10, '348-F': 14, '362-A': 10, '348-H': 12, '340-AA': 17, 'K-3': 35, 'CAPGPS-2': 0, 'HSRLOCPWD-VSD-KBS': 1, 'KRM-PRP-KBS': 8, 'VSD-PRP': 2}"
HSR Layout NIFT College,12.91213667,77.65196000,136,29175059,"{'KRM-HSRKEB': 2, '340-F': 14, '340-K': 12, 'GTG-PRPL': 1, 'SGH-SSPL': 1, '340-A': 27, '340-H': 27, '340-AA': 17, 'V-340A': 2, 'KBS-HSRLO2S': 24, 'HSRLOCPWD-VSD-KBS': 1, 'KRM-PRP-KBS': 8}"
ITI Layout Hosapalya Main Road,12.89962264,77.64879763,0,29175059,{}
Parangipalya,12.90910175,77.64930355,203,29175059,"{'340-F': 14, '340-K': 12, 'GTG-PRPL': 1, '348-C': 14, 'V-500FA': 10, '348-F': 14, '348-M': 15, '362-A': 10, '340-A': 27, '340-H': 27, '340-AA': 17, 'SBS-VSD-JKS-HSRCPWD': 2, 'V-340A': 2, 'KBS-HSRLO2S': 24, 'KRM-PRP-KBS': 8, 'VCS-AMD-1 JYS-AMD': 1, 'VCS-JFWTC-18 CPR-JFWTC': 1, 'BCBP-208': 2, 'VSD-PRP': 2}"
Somasundarpalya,12.89879995,77.65129607,38,29175059,"{'ELC-HSP': 2, '347-E': 13, '347-L': 0, '347-D': 15, 'MTR-30': 1, '348-C KMT-HSP': 6}"
SVR College Somasundarapalya,12.90224713,77.65057922,0,29175059,{}
Haraluru Sarjapura Road,12.90146259,77.66040769,39,29175217,"{'341-E': 18, 'CSB-AGR-HRL': 2, 'KRM-HRL': 2, '341-A': 17}"
HSR Layout Aishwarya Appartments,12.90322149,77.64867827,0,29175217,{}
ITI Layout Hosapalya Main Road,12.89962264,77.64879763,0,29175217,{}
Somasundarpalya,12.89879995,77.65129607,38,29175217,"{'ELC-HSP': 2, '347-E': 13, '347-L': 0, '347-D': 15, 'MTR-30': 1, '348-C KMT-HSP': 6}"
SVR College Somasundarapalya,12.90224713,77.65057922,0,29175217,{}
Birla Hurlur Road,12.89406503,77.65712101,0,29175218,{}
Haraluru Sarjapura Road,12.90146259,77.66040769,39,29175218,"{'341-E': 18, 'CSB-AGR-HRL': 2, 'KRM-HRL': 2, '341-A': 17}"
ITI Layout Hosapalya Main Road,12.89962264,77.64879763,0,29175218,{}
Somasundarpalya,12.89879995,77.65129607,38,29175218,"{'ELC-HSP': 2, '347-E': 13, '347-L': 0, '347-D': 15, 'MTR-30': 1, '348-C KMT-HSP': 6}"
SVR College Somasundarapalya,12.90224713,77.65057922,0,29175218,{}
Agara,12.92453611,77.65037150,88,29175047,"{'VSD-AGR': 1, 'KMT-AGR': 1, 'KBS-AGR': 2, '212-M': 13, '306-B': 8, '229-D': 10, 'BSK-AGR': 2, 'D04-SGH': 9, '245-DA': 6, '212-B': 7, '226 KBS-KGP': 3, '219-A GR College': 5, '219-A': 9, '212-D': 11, '212-M KGR-AGR': 1}"
HSR Layout CPWD Quarters,12.91413015,77.65265733,61,29175047,"{'KRM-CPWD': 1, '362-A': 10, '348-H': 12, 'SBS-VSD-JKS-HSRCPWD': 2, 'K-3': 35, 'HSRLOCPWD-VSD-KBS': 1}"
HSR Layout NIFT College,12.91213667,77.65196000,136,29175047,"{'KRM-HSRKEB': 2, '340-F': 14, '340-K': 12, 'GTG-PRPL': 1, 'SGH-SSPL': 1, '340-A': 27, '340-H': 27, '340-AA': 17, 'V-340A': 2, 'KBS-HSRLO2S': 24, 'HSRLOCPWD-VSD-KBS': 1, 'KRM-PRP-KBS': 8}"
HSR Layout Petrol Bunk,12.91961832,77.65157439,29,29175047,"{'HSRL-MCTC': 2, 'V-500FA': 10, '348-M': 15, 'SGP HSR-NSR-NSR': 2}"
Ibbaluru Sarjapura Road,12.92134441,77.66195789,10,29175051,"{'VCS-AMD-10 UTH-AMD': 1, 'RVCL-1E': 2, 'VCS-ORRCA-4 ELCWG-ORRCA': 1, 'VCS-ORRCA-217 GTG-ORRCA': 1, 'VCS-TATA ELEXI-11 VDPC-TATAELX': 2, 'CARMEL-5': 3}"
